siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 21:00",29.6
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-09-29 21:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 21:00",3.04
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 21:00",29
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 21:00",0.16
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 21:00",0.4
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-29 21:00",200
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 21:00",30.3
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 21:00",1.5
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 21:00",0.44
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-09-29 21:00",20.1
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 21:00",41
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 21:00",14.6
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 21:00",1.3
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 21:00",13.3
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 21:00",2.38
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 21:00",0.8
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 21:00",11.1
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 21:00",2.22
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 21:00",22
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-09-29 21:00",78
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 21:00",0.1
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 21:00",206
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 21:00",3.06
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 21:00",6
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 21:00",1.1
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 21:00",7.2
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 21:00",67
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-09-29 21:00",23.8
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 21:00",0.15
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 21:00",60
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-09-29 21:00",10
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 21:00",0.35
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 21:00",0.3
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 21:00",0.8
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 21:00",196
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 21:00",0
35,二林,彰化縣,38,相對濕度,RH,%,"2024-09-29 21:00",96
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 21:00",28
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 21:00",16
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 21:00",0.3
34,線西,彰化縣,38,相對濕度,RH,%,"2024-09-29 21:00",87
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 21:00",17
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 21:00",2
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-09-29 21:00",0
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 21:00",30.1
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-29 21:00",50
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 21:00",0.3
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 21:00",0.1
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 21:00",2.11
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 21:00",19.3
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 21:00",7.5
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 21:00",26.8
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 21:00",78
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 21:00",66
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 21:00",1
85,大城,彰化縣,38,相對濕度,RH,%,"2024-09-29 21:00",91
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 21:00",0.02
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 21:00",1.1
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 21:00",10.2
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 22:00",29.6
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 22:00",0.1
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 22:00",188
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 22:00",0.9
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 22:00",0.15
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-09-29 22:00",14.7
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 22:00",41
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 22:00",9.1
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 22:00",0.9
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 22:00",8.2
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 22:00",2.75
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 22:00",1.5
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 22:00",0.36
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-09-29 22:00",19.8
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 22:00",37
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 22:00",14.3
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 22:00",1.2
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 22:00",13.1
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 22:00",2.42
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 22:00",0.15
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 22:00",0.7
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-29 22:00",66
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 22:00",30.3
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-09-29 22:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 22:00",2.27
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 22:00",18
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-09-29 22:00",77
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 22:00",0.3
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 22:00",119
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 22:00",4
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 22:00",0.21
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-09-29 22:00",0.8
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 22:00",53
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 22:00",28.6
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 22:00",12.5
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 22:00",16.1
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 22:00",2.04
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 22:00",0.08
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 22:00",1
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-29 22:00",62
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-09-29 22:00",0
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 22:00",0.04
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 22:00",2.6
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-29 22:00",39
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 22:00",29.6
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-09-29 22:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 22:00",2.71
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 22:00",12
85,大城,彰化縣,38,相對濕度,RH,%,"2024-09-29 22:00",91
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 22:00",1.4
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 22:00",46
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 22:00",1.97
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 22:00",8
34,線西,彰化縣,38,相對濕度,RH,%,"2024-09-29 22:00",85
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 22:00",0.6
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 22:00",50
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 22:00",0.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 22:00",0.35
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-09-29 22:00",10
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 22:00",70
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 22:00",10.7
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 22:00",0.7
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 22:00",10
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 22:00",2.85
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 22:00",0.09
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 22:00",0.8
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-29 22:00",138
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 22:00",28.6
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-09-29 22:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 22:00",2.76
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 22:00",34
35,二林,彰化縣,38,相對濕度,RH,%,"2024-09-29 22:00",97
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 23:00",25
85,大城,彰化縣,38,相對濕度,RH,%,"2024-09-29 23:00",91
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 23:00",0.4
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 23:00",80
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 23:00",1.6
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 23:00",0.33
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-09-29 23:00",19.9
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 23:00",36
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 23:00",182
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 23:00",18
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 23:00",1.2
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 23:00",3.09
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-09-29 23:00",0
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 23:00",0.1
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 23:00",2.35
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 23:00",11.4
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 23:00",0.7
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 23:00",12.1
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 23:00",11.8
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 23:00",2.95
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 23:00",0.09
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 23:00",0.3
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-29 23:00",44
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 23:00",28.5
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-09-29 23:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 23:00",2.86
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 23:00",38
35,二林,彰化縣,38,相對濕度,RH,%,"2024-09-29 23:00",97
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 23:00",0.4
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 23:00",164
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 23:00",1
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 23:00",0.18
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-09-29 23:00",11
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 23:00",55
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 23:00",16.8
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 23:00",2.39
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 23:00",0.19
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 23:00",0.3
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-29 23:00",48
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 23:00",29.1
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-09-29 23:00",0
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 23:00",29.7
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-09-29 23:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 23:00",2.25
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-09-29 23:00",2.2
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 23:00",13
34,線西,彰化縣,38,相對濕度,RH,%,"2024-09-29 23:00",88
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 23:00",0.3
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-29 23:00",75
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 23:00",0
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 23:00",0.37
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-09-29 23:00",8.9
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 23:00",70
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 23:00",12.5
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 23:00",0.6
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-29 23:00",45
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-09-29 23:00",7.4
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-29 23:00",19
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-09-29 23:00",80
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-29 23:00",29.5
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-29 23:00",197
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 23:00",0.4
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-09-29 23:00",0.36
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-29 23:00",0.6
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-29 23:00",9
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-09-29 23:00",1.5
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-29 23:00",7.5
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-29 23:00",3.13
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-29 23:00",0.04
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-29 23:00",0.7
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-29 23:00",196
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-29 23:00",1.4
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-09-30 00:00",0.9
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-30 00:00",1.9
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-09-30 00:00",0.34
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-09-30 00:00",17.1
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-30 00:00",35
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-30 00:00",12.6
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-09-30 00:00",1.2
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-30 00:00",11.4
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-30 00:00",2.44
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-30 00:00",0.13
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-30 00:00",1.6
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-30 00:00",34
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-30 00:00",29.8
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-09-30 00:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-09-30 00:00",2.31
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-30 00:00",19
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-09-30 00:00",81
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-30 00:00",0.7
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-30 00:00",43
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-30 00:00",1.5
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-09-30 00:00",0.3
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-09-30 00:00",5.7
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-30 00:00",40
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-30 00:00",14.9
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-09-30 00:00",0.8
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-30 00:00",14.1
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-30 00:00",2.22
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-30 00:00",0.14
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-30 00:00",1.1
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-30 00:00",28
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-30 00:00",28.7
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-09-30 00:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-09-30 00:00",2.08
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-30 00:00",10
34,線西,彰化縣,38,相對濕度,RH,%,"2024-09-30 00:00",86
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-30 00:00",1.3
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-30 00:00",24
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-30 00:00",x
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-09-30 00:00",0.39
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-30 00:00",225
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-30 00:00",0.3
85,大城,彰化縣,38,相對濕度,RH,%,"2024-09-30 00:00",95
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-30 00:00",26
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-09-30 00:00",4.01
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-09-30 00:00",0
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-30 00:00",28.5
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-30 00:00",238
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-30 00:00",1.1
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-30 00:00",0.05
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-30 00:00",4.07
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-30 00:00",8.2
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-09-30 00:00",1.6
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-30 00:00",9.8
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-30 00:00",47
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-09-30 00:00",11.2
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-09-30 00:00",0.21
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-30 00:00",1.1
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-30 00:00",209
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-30 00:00",0.5
35,二林,彰化縣,38,相對濕度,RH,%,"2024-09-30 00:00",99
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-09-30 00:00",7.3
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-30 00:00",75
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-30 00:00",14.6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-30 00:00",41
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-09-30 00:00",2.66
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-09-30 00:00",0
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-30 00:00",28.1
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-30 00:00",224
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-30 00:00",0.3
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-30 00:00",0.11
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-30 00:00",2.77
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-30 00:00",13.7
34,線西,彰化縣,38,相對濕度,RH,%,"2024-09-30 01:00",84
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-30 01:00",8
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-09-30 01:00",1.93
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-09-30 01:00",0
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-30 01:00",28.2
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-30 01:00",24
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-30 01:00",2
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-30 01:00",0.03
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-30 01:00",1.96
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-30 01:00",9.1
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-09-30 01:00",1.8
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-30 01:00",11
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-30 01:00",19
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-30 01:00",14
85,大城,彰化縣,38,相對濕度,RH,%,"2024-09-30 01:00",94
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-30 01:00",1
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-30 01:00",10
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-30 01:00",27.7
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-30 01:00",39
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-30 01:00",8.4
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-09-30 01:00",1.8
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-30 01:00",6.6
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-30 01:00",3.44
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-30 01:00",0.04
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-30 01:00",2.9
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-30 01:00",32
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-30 01:00",28.7
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-09-30 01:00",2.9
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-09-30 01:00",0.19
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-30 01:00",2.6
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-30 01:00",5
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-30 01:00",1.3
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-09-30 01:00",84
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-30 01:00",18
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-09-30 01:00",2.34
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-09-30 01:00",0
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-30 01:00",29
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-09-30 01:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-09-30 01:00",3.02
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-30 01:00",345
