siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 05:00",2.8
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 05:00",22
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 05:00",15.5
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 05:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 05:00",1.98
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 05:00",30
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-26 05:00",100
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 05:00",2.6
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 05:00",14
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 05:00",0.8
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 05:00",0.21
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-26 05:00",49
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 05:00",44
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 05:00",3.4
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 05:00",0.5
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 05:00",2
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 05:00",2.02
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 05:00",0.01
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 05:00",4.7
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 05:00",39
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 05:00",16
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 05:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 05:00",2.02
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 05:00",23
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-26 05:00",96
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 05:00",4.7
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 05:00",34
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 05:00",1.5
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 05:00",0.32
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-26 05:00",36
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 05:00",49
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 05:00",11.5
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 05:00",1.2
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 05:00",10
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 05:00",2.21
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 05:00",0.08
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 05:00",1.3
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 05:00",11
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 05:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 05:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 05:00",2.13
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 05:00",39
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 06:00",8
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 06:00",0.8
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 06:00",0.33
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-26 06:00",31
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 06:00",48
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 06:00",11.4
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 06:00",0.8
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 06:00",10
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 06:00",2.14
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 06:00",0.04
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 06:00",1
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 06:00",7
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 06:00",16.1
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 06:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 06:00",2.1
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 06:00",36
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-26 06:00",89
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 06:00",0.8
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 06:00",18
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 06:00",0.9
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 06:00",0.26
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-26 06:00",37
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 06:00",53
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 06:00",9.6
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 06:00",1
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 06:00",8
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 06:00",2
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 06:00",0.02
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 06:00",4
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 06:00",32
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 06:00",15.6
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 06:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 06:00",1.98
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 06:00",25
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-26 06:00",96
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 06:00",4.1
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 06:00",32
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 06:00",2.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 06:00",0.35
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-26 06:00",35
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 06:00",64
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 06:00",8.4
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 06:00",0.2
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 06:00",2
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 06:00",0.02
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 06:00",2.6
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 06:00",27
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 06:00",15.5
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 06:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 06:00",1.99
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 06:00",31
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-26 06:00",100
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 06:00",2.4
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 06:00",24
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 06:00",0.8
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 06:00",0.2
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-26 06:00",47
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 06:00",43
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 06:00",3.4
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 06:00",0.3
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 06:00",3
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 06:00",2.06
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 06:00",0.01
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 06:00",4.9
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 06:00",37
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 06:00",16
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 06:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 06:00",2.04
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 06:00",22
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-26 06:00",96
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 06:00",4.7
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 06:00",38
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 06:00",1.3
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 06:00",0.31
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-26 06:00",37
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 06:00",47
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 06:00",10.9
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 06:00",1.3
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 06:00",9
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 06:00",2.17
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 06:00",0.06
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 06:00",0.8
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 06:00",356
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 06:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 06:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 06:00",2.11
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 06:00",31
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-26 06:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 06:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 06:00",
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 07:00",0.6
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 07:00",0.9
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 07:00",0.48
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-26 07:00",21
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 07:00",42
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 07:00",19.7
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 07:00",1.8
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 07:00",17
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 07:00",2.22
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 07:00",0.1
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 07:00",1.5
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 07:00",359
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 07:00",16.5
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 07:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 07:00",2.12
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 07:00",28
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-26 07:00",88
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 07:00",0.9
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 07:00",14
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 07:00",1.3
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 07:00",0.3
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-26 07:00",30
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 07:00",51
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 07:00",14.8
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 07:00",1.2
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 07:00",13
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 07:00",2
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 07:00",0.03
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 07:00",4
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 07:00",19
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 07:00",15.9
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 07:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 07:00",1.97
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 07:00",24
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-26 07:00",96
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 07:00",3.6
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 07:00",29
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 07:00",1.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 07:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-26 07:00",34
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 07:00",56
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 07:00",10.3
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 07:00",9
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 07:00",2.02
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 07:00",0.04
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 07:00",2.9
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 07:00",9
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 07:00",15.8
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 07:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 07:00",1.99
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 07:00",25
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-26 07:00",100
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 07:00",3
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 07:00",23
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 07:00",0.8
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 07:00",0.2
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-26 07:00",45
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 07:00",42
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 07:00",3.9
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 07:00",0.9
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 07:00",3
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 07:00",2.04
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 07:00",0.02
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 07:00",5.1
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 07:00",36
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 07:00",16.2
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 07:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 07:00",2.02
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 07:00",23
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-26 07:00",96
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 07:00",4.8
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 07:00",37
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 07:00",1.6
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 07:00",0.38
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-26 07:00",31
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 07:00",51
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 07:00",14.4
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 07:00",1.6
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 07:00",12
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 07:00",2.21
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 07:00",0.08
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 07:00",1.5
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 07:00",341
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 07:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 07:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 07:00",2.13
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 07:00",29
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-26 07:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 07:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 07:00",
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 08:00",2.25
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 08:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 08:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 08:00",2.13
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 08:00",32
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 08:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 08:00",
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 08:00",0.12
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 08:00",2.5
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 08:00",0.7
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 08:00",0.43
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-26 08:00",20
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 08:00",48
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 08:00",21.5
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 08:00",2.8
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 08:00",18
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 08:00",2.19
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 08:00",0.09
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 08:00",1.9
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 08:00",21
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 08:00",16.8
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 08:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 08:00",2.1
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 08:00",30
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-26 08:00",88
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 08:00",1.3
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 08:00",16
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 08:00",2.1
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 08:00",0.5
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-26 08:00",32
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 08:00",39
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 08:00",16.8
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 08:00",2.1
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 08:00",14
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 08:00",1.99
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 08:00",0.04
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 08:00",5.1
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 08:00",33
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 08:00",16
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 08:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 08:00",1.95
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 08:00",14
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-26 08:00",98
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 08:00",4.5
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 08:00",269
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 08:00",30
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 08:00",1.9
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 08:00",0.33
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-26 08:00",
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-26 08:00",32
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 08:00",59
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 08:00",12.2
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 08:00",1
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 08:00",11
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 08:00",2.02
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 08:00",0.03
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 08:00",3.8
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 08:00",7
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 08:00",16.3
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 08:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 08:00",1.99
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 08:00",27
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-26 08:00",100
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 08:00",3
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 08:00",8
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 08:00",0.8
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 08:00",0.19
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-26 08:00",41
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 08:00",44
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 08:00",4.8
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 08:00",0.8
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 08:00",4
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-26 08:00",2.02
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-26 08:00",0.02
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-26 08:00",5.6
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-26 08:00",30
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-26 08:00",16.4
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-26 08:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-26 08:00",2
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-26 08:00",22
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-26 08:00",96
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-26 08:00",5
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-26 08:00",34
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 08:00",1.5
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 08:00",0.43
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-26 08:00",26
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 08:00",53
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 08:00",18.9
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 08:00",2.4
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 08:00",16
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-26 09:00",9
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-26 09:00",0.7
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-26 09:00",0.38
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-26 09:00",23
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-26 09:00",40
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-26 09:00",21
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-26 09:00",3.7
