Date,kpt,Temperature,Humidity,Rain,day_week,Hour,label
2025/4/2,334.5,16.5,70,0,3,8,1
2025/4/2,319,17.4,67,0,3,9,1
2025/4/2,110.5,19.3,63,0,3,10,1
2025/4/2,71,20.2,63,0,3,11,1
2025/4/2,96.75,20.7,63,0,3,12,1
2025/4/2,83,21,59,0,3,13,1
2025/4/2,180,21.3,55,0,3,14,1
2025/4/2,220,20.7,60,0,3,15,1
2025/4/2,243.75,20,63,0,3,16,1
2025/4/2,300,19.3,64,0,3,17,1
2025/4/2,417.75,18.7,66,0,3,18,1
2025/4/2,415.25,17.9,68,0,3,19,1
2025/4/2,414.5,17.6,68,0,3,20,1
2025/4/2,388.25,17.1,70,0,3,21,1
2025/4/2,367,16.8,72,0,3,22,1
2025/4/2,362.75,16.5,74,0,3,23,1
2025/4/3,525,16.6,74,0,4,0,5
2025/4/3,483,16.4,76,0,4,1,5
2025/4/3,481.75,16.3,78,0,4,2,5
2025/4/3,488,17,75,0,4,3,5
2025/4/3,453.5,16.7,81,0,4,4,5
2025/4/3,433.5,16.3,89,0,4,5,5
2025/4/3,241.25,16.9,87,0,4,6,5
2025/4/3,143.75,19,74,0,4,7,5
2025/4/3,64.75,21,71,0,4,8,5
2025/4/3,-17.25,22.4,64,0,4,9,5
2025/4/3,-199.5,23.9,60,0,4,10,5
2025/4/3,-208,24.9,58,0,4,11,5
2025/4/3,-200.75,23.7,66,0,4,12,5
2025/4/3,-180.25,24.9,60,0,4,13,5
2025/4/3,-95,25,58,0,4,14,5
2025/4/3,-2,25,59,0,4,15,5
2025/4/3,106,24.8,56,0,4,16,5
2025/4/3,198.25,23.9,61,0,4,17,5
2025/4/3,342.25,23,64,0,4,18,5
2025/4/3,320.75,22.4,63,0,4,19,5
2025/4/3,336,22.1,65,0,4,20,5
2025/4/3,334,21.5,73,0,4,21,5
2025/4/3,331,20.5,78,0,4,22,5
2025/4/3,322.75,20.2,78,0,4,23,5
2025/4/4,457.5,20,77,0,5,0,5
2025/4/4,450.25,19.7,80,0,5,1,5
2025/4/4,491.75,19.8,79,0,5,2,5
2025/4/4,460,19,88,0,5,3,5
2025/4/4,449,18.7,90,0,5,4,5
2025/4/4,440.75,18.5,91,0,5,5,5
2025/4/4,259.5,19.8,89,0,5,6,5
2025/4/4,134.5,22,77,0,5,7,5
2025/4/4,51.5,23.2,71,0,5,8,5
2025/4/4,-33.25,23.8,69,0,5,9,5
2025/4/4,-196.25,25.2,63,0,5,10,5
2025/4/4,-214,25.3,64,0,5,11,5
2025/4/4,-173.75,25.4,65,0,5,12,5
2025/4/4,-170.75,25.8,62,0,5,13,5
2025/4/4,-51.75,25.4,63,0,5,14,5
2025/4/4,58.25,25.4,52,0,5,15,5
2025/4/4,106,25.1,54,0,5,16,5
2025/4/4,183,24.4,54,0,5,17,5
2025/4/4,316.75,24,60,0,5,18,5
2025/4/4,320,23.3,64,0,5,19,5
2025/4/4,330.75,22.5,73,0,5,20,5
2025/4/4,340,21.9,78,0,5,21,5
2025/4/4,331.5,21.7,86,0,5,22,5
2025/4/4,326.5,21.5,90,0,5,23,5
2025/4/5,383,21.8,92,0,6,0,5
2025/4/5,367,21.5,91,0,6,1,5
2025/4/5,405.25,21.1,91,0,6,2,5
2025/4/5,497.25,20.7,92,0,6,3,5
2025/4/5,488,20.8,91,0,6,4,5
2025/4/5,487,20.6,92,0,6,5,5
2025/4/5,289.5,20.7,93,0,6,6,5
2025/4/5,260.25,20.5,95,0,6,7,5
2025/4/5,256.75,20.9,93,0,6,8,5
2025/4/5,210.75,20.9,86,0,6,9,5
2025/4/5,-24.25,21.7,76,0,6,10,5
2025/4/5,57.5,20.6,79,0,6,11,5
2025/4/5,164.75,20.7,80,0,6,12,5
2025/4/5,231.75,20.2,80,0,6,13,5
2025/4/5,167.5,19.95,84,0,6,14,5
2025/4/5,151.5,19.7,88,0,6,15,5
2025/4/5,184,20,86,0,6,16,5
2025/4/5,219,20.2,80,0,6,17,5
2025/4/5,219.75,19.6,88,0,6,18,5
2025/4/5,212.5,19.4,91,0,6,19,5
2025/4/5,330.75,19.9,89,0,6,20,5
2025/4/5,329,19.9,91,0,6,21,5
2025/4/5,344.5,19.6,89,0,6,22,5
2025/4/5,322,19.7,86,0,6,23,5
2025/4/6,399.75,19.6,88,0,0,0,5
2025/4/6,450.5,18.8,94,0,0,1,5
2025/4/6,462.25,18.7,94,0,0,2,5
2025/4/6,464.5,18.9,95,0,0,3,5
2025/4/6,432.5,19.3,94,0,0,4,5
2025/4/6,388.75,19.1,94,0,0,5,5
2025/4/6,249.75,19,93,0,0,6,5
2025/4/6,237,19.2,92,0,0,7,5
2025/4/6,224,20.1,86,0,0,8,5
2025/4/6,187.25,21.1,77,0,0,9,5
2025/4/6,119.5,21.7,76,0,0,10,5
2025/4/6,-39.5,23.1,72,0,0,11,5
2025/4/6,-137.75,24.6,67,0,0,12,5
2025/4/6,-26.75,24.8,68,0,0,13,5
2025/4/6,-18,24.7,67,0,0,14,5
2025/4/6,88.5,24.9,67,0,0,15,5
2025/4/6,114.25,24.5,69,0,0,16,5
2025/4/6,213.75,23.7,70.5,0,0,17,5
2025/4/6,244.5,22.9,72,0,0,18,5
2025/4/6,250.5,21.9,68,0,0,19,5
2025/4/6,268.5,21.6,64,0,0,20,5
2025/4/6,357,21.3,60,0,0,21,5
2025/4/6,347.5,21.4,62,0,0,22,5
2025/4/6,354.75,21.5,63,0,0,23,5
2025/4/7,464.25,21.6,66,0,1,0,1
2025/4/7,448.75,21.7,71,0,1,1,1
2025/4/7,452.25,21.2,73,0,1,2,1
2025/4/7,416.5,21.3,71,0,1,3,1
2025/4/7,397.75,21.4,73,0,1,4,1
2025/4/7,393.5,21.5,75,0,1,5,1
2025/4/7,275.5,22.3,75,0,1,6,1
2025/4/7,169.25,25.4,70,0,1,7,1
2025/4/7,98.25,25.8,71,0,1,8,1
2025/4/7,92,26.8,67,0,1,9,1
2025/4/7,-92,27.6,64,0,1,10,1
2025/4/7,-122.25,28,65,0,1,11,1
2025/4/7,-121,28.7,63,0,1,12,1
2025/4/7,3.25,27.4,64,0,1,13,1
2025/4/7,11,27.6,64,0,1,14,1
2025/4/7,91,27.1,67,0,1,15,1
2025/4/7,170,26.3,67,0,1,16,1
2025/4/7,262.75,25.4,76,0,1,17,1
2025/4/7,375.25,24.4,80,0,1,18,1
2025/4/7,383,23.9,87,0,1,19,1
2025/4/7,407.75,23.9,86,0,1,20,1
2025/4/7,422.75,23.4,89,0,1,21,1
2025/4/7,421.75,23.6,88,0,1,22,1
2025/4/7,415,23.6,88,0,1,23,1
2025/4/8,574.25,23.5,89,0,2,0,1
2025/4/8,514,23.2,91,0,2,1,1
2025/4/8,511.5,23.4,90,0,2,2,1
2025/4/8,492,23.3,90,0,2,3,1
2025/4/8,482.25,22.9,93,0,2,4,1
2025/4/8,469.5,22.7,92,0,2,5,1
2025/4/8,283.75,22.5,95,0,2,6,1
2025/4/8,218.25,23,92,0,2,7,1
2025/4/8,153.75,23.6,89,0,2,8,1
2025/4/8,48,25.2,79,0,2,9,1
2025/4/8,-9.5,26.5,72,0,2,10,1
2025/4/8,-47,27.5,61,0,2,11,1
2025/4/8,-85.25,27.4,67,0,2,12,1
2025/4/8,-55,27.4,63,0,2,13,1
2025/4/8,28.25,28.3,50,0,2,14,1
2025/4/8,177,27.7,60,0,2,15,1
2025/4/8,225.75,27.7,51,0,2,16,1
2025/4/8,303,26.5,66,0,2,17,1
2025/4/8,440.25,25.1,73,0,2,18,1
2025/4/8,441.5,24.7,77,0,2,19,1
2025/4/8,489,24.6,79,0,2,20,1
2025/4/8,469.25,24.4,81,0,2,21,1
2025/4/8,486,24.2,86,0,2,22,1
2025/4/8,475,23.3,80,0,2,23,1
2025/4/9,591,23.2,76,0,3,0,1
2025/4/9,548.25,23.3,72,0,3,1,1
2025/4/9,557.75,23,76,0,3,2,1
2025/4/9,512,22.5,81,0,3,3,1
2025/4/9,487.25,23,78,0,3,4,1
2025/4/9,475,23.3,78,0,3,5,1
2025/4/9,303.5,23.3,80,0,3,6,1
2025/4/9,219,24.4,74,0,3,7,1
2025/4/9,194.25,26.5,58,0,3,8,1
2025/4/9,268.75,27.2,59,0,3,9,1
2025/4/9,143.25,27.6,61,0,3,10,1
2025/4/9,183,27.8,65,0,3,11,1
2025/4/9,96.5,28.2,64,0,3,12,1
2025/4/9,179.75,28.6,62,0,3,13,1
2025/4/9,240,28.1,64,0,3,14,1
2025/4/9,388,27.5,68.5,0,3,15,1
2025/4/9,424.25,26.9,73,0,3,16,1
2025/4/9,479.75,26.1,78,0,3,17,1
2025/4/9,596.75,25.9,79,0,3,18,1
2025/4/9,570.5,25.9,79,0,3,19,1
2025/4/9,581,25.8,80,0,3,20,1
2025/4/9,568.5,25.9,80,0,3,21,1
2025/4/9,546.25,25.9,81,0,3,22,1
2025/4/9,545,25.5,87,0,3,23,1
2025/4/10,641.5,25.1,88,0,4,0,1
2025/4/10,617.5,24.7,88,0,4,1,1
2025/4/10,574,24.8,88,0,4,2,1
2025/4/10,552.75,24.6,88,0,4,3,1
2025/4/10,531,24.7,87,0,4,4,1
2025/4/10,522.75,24.7,88,0,4,5,1
2025/4/10,357.75,24.7,89,0,4,6,1
2025/4/10,304.25,24.9,88,0,4,7,1
2025/4/10,364.75,24.6,92,0.5,4,8,1
2025/4/10,451.75,24.5,93,8.5,4,9,1
2025/4/10,202.75,26.6,88,0,4,10,1
2025/4/10,244.25,27,77,0,4,11,1
2025/4/10,132.5,28,70,0,4,12,1
2025/4/10,218.5,28.6,60,0,4,13,1
2025/4/10,313.25,27.1,74,0,4,14,1
2025/4/10,360.5,27.4,71,0,4,15,1
2025/4/10,413,27.1,73,0,4,16,1
2025/4/10,478.25,26.1,80,0,4,17,1
2025/4/10,575.75,25.6,88,0,4,18,1
2025/4/10,597.75,25.3,89,0,4,19,1
2025/4/10,627.25,25.2,90,0,4,20,1
2025/4/10,594.5,25.2,90,0,4,21,1
2025/4/10,571.25,24.3,93,0,4,22,1
2025/4/10,531.25,24.2,93,0,4,23,1
2025/4/11,638.5,24,94,0,5,0,1
2025/4/11,626.25,23.2,91,0,5,1,1
2025/4/11,578,23.1,91,0,5,2,1
2025/4/11,541.5,23,95,0,5,3,1
2025/4/11,533.25,23,95,0,5,4,1
2025/4/11,536.25,22.2,92,0,5,5,1
2025/4/11,304.5,23.1,90,0,5,6,1
2025/4/11,204.75,25.1,77,0,5,7,1
2025/4/11,173,27.2,71,0,5,8,1
2025/4/11,184.75,27.2,72,0,5,9,1
2025/4/11,82.75,28.1,70,0,5,10,1
2025/4/11,125.75,28.6,70,0,5,11,1
2025/4/11,94,29,69,0,5,12,1
2025/4/11,249,28.45,71.5,0,5,13,1
2025/4/11,250.75,27.9,74,0,5,14,1
2025/4/11,382,27.8,74,0,5,15,1
2025/4/11,477.75,26.8,78,0,5,16,1
2025/4/11,466.75,26.5,79,0,5,17,1
2025/4/11,546.75,26.5,79,0,5,18,1
2025/4/11,552.5,26.7,80,0,5,19,1
2025/4/11,555.75,26.6,80,0,5,20,1
2025/4/11,529,26.7,84,0,5,21,1
2025/4/11,526.5,26.5,87,0,5,22,1
2025/4/11,524.5,26.2,89,0,5,23,1
2025/4/12,623,26.4,89,0,6,0,4
2025/4/12,595,26.2,90,0,6,1,4
2025/4/12,588.5,26.1,88,0,6,2,4
2025/4/12,547,26,87,0,6,3,4
2025/4/12,531.5,25.7,89,0,6,4,4
2025/4/12,524.75,25.2,90,0,6,5,4
2025/4/12,342.75,25.5,88,0,6,6,4
2025/4/12,300,25.9,87,0,6,7,4
2025/4/12,328,27,76,0,6,8,4
2025/4/12,317.25,28.3,68,0,6,9,4
2025/4/12,212,28.65,68,0,6,10,4
2025/4/12,363.5,29,68,0,6,11,4
2025/4/12,415.25,28.5,71,0,6,12,4
2025/4/12,394.25,28.8,68,0,6,13,4
2025/4/12,310.25,29.1,67,0,6,14,4
2025/4/12,313.25,29,71,0,6,15,4
2025/4/12,344.5,29,70,0,6,16,4
2025/4/12,392.75,28.9,67,0,6,17,4
2025/4/12,414.5,28.6,68,0,6,18,4
2025/4/12,416.25,28.1,71,0,6,19,4
2025/4/12,549.25,28,71,0,6,20,4
2025/4/12,514,27.4,76,0,6,21,4
2025/4/12,508.5,25.4,92,3.5,6,22,4
2025/4/12,495.75,20.4,96,19,6,23,4
2025/4/13,550.5,20.3,93,3,0,0,4
2025/4/13,539.25,20,87,0,0,1,4
2025/4/13,538,19.2,92,3,0,2,4
2025/4/13,499.5,19.1,90,0,0,3,4
2025/4/13,480.5,18.7,89,0,0,4,4
2025/4/13,485.75,18.4,90,0,0,5,4
2025/4/13,307,17.9,76,0,0,6,4
2025/4/13,261.75,18.6,68,0,0,7,4
2025/4/13,272.5,18.7,65,0,0,8,4
2025/4/13,305.5,18.7,54,0,0,9,4
2025/4/13,163.625,19.3,47,0,0,10,4
2025/4/13,51.5,20,41,0,0,11,4
2025/4/13,7.375,21,40,0,0,12,4
2025/4/13,103.125,21.05,38,0,0,13,4
2025/4/13,187.75,21.1,36,0,0,14,4
2025/4/13,267.125,20.7,39,0,0,15,4
2025/4/13,220.75,20.3,41,0,0,16,4
2025/4/13,273.875,20.2,43,0,0,17,4
2025/4/13,321.375,20.3,44,0,0,18,4
2025/4/13,329.125,19.8,54,0,0,19,4
2025/4/13,350.5,19.3,66,0,0,20,4
2025/4/13,439.5,19.2,65,0,0,21,4
2025/4/13,442.25,19.4,67,0,0,22,4
2025/4/13,448.625,19.2,72,0,0,23,4
2025/4/14,543,19.2,81,0,1,0,3
2025/4/14,511.625,19.2,88,0,1,1,3
2025/4/14,513.5,18.9,91,0,1,2,3
2025/4/14,473.5,19,91,0,1,3,3
2025/4/14,454.5,18.5,88,0,1,4,3
2025/4/14,435.375,18.4,90,0,1,5,3
2025/4/14,313.625,20.1,86,0,1,6,3
2025/4/14,245,21.9,75,0,1,7,3
2025/4/14,215.625,23.2,61,0,1,8,3
2025/4/14,268.75,24.8,58,0,1,9,3
2025/4/14,77.375,25,56,0,1,10,3
2025/4/14,100.25,25,58,0,1,11,3
2025/4/14,63.125,25.6,53,0,1,12,3
2025/4/14,173.125,26.2,50,0,1,13,3
2025/4/14,212.5,26.4,48,0,1,14,3
2025/4/14,300.875,26.4,51,0,1,15,3
2025/4/14,367.25,26.1,54,0,1,16,3
2025/4/14,409.125,25.4,56,0,1,17,3
2025/4/14,513.75,23.6,64,0,1,18,3
2025/4/14,506.875,22.9,67,0,1,19,3
2025/4/14,532.25,22,70,0,1,20,3
2025/4/14,526.75,21.8,71,0,1,21,3
2025/4/14,515.75,21.5,73,0,1,22,3
2025/4/14,499.5,20.9,73,0,1,23,3
2025/4/15,643.75,20.6,72,0,2,0,3
2025/4/15,580.375,20.3,74,0,2,1,3
2025/4/15,566.375,19.8,75,0,2,2,3
2025/4/15,552.5,19.5,71,0,2,3,3
2025/4/15,528.25,19.3,71,0,2,4,3
2025/4/15,510.125,19.4,68,0,2,5,3
2025/4/15,321.875,20.3,65,0,2,6,3
2025/4/15,221.875,22.7,57,0,2,7,3
2025/4/15,195.5,25.3,50,0,2,8,3
2025/4/15,44.5,26.8,42,0,2,9,3
2025/4/15,31.75,28,43,0,2,10,3
2025/4/15,18.25,28,47,0,2,11,3
2025/4/15,29.5,29,40,0,2,12,3
2025/4/15,80,29.3,27,0,2,13,3
2025/4/15,176,29.5,26,0,2,14,3
2025/4/15,275.75,28.8,36,0,2,15,3
2025/4/15,385,28.1,36,0,2,16,3
2025/4/15,516.25,26.2,44,0,2,17,3
2025/4/15,549.25,25.2,50,0,2,18,3
2025/4/15,575.75,24.6,50,0,2,19,3
2025/4/15,571,23.9,52,0,2,20,3
2025/4/15,542.75,23.5,54,0,2,21,3
2025/4/15,532.5,22,68,0,2,22,3
2025/4/15,501.5,21.5,68,0,2,23,3
2025/4/16,465.5,21.3,69,0,3,0,3
2025/4/16,458.5,20.8,71,0,3,1,3
2025/4/16,424.75,20.8,72,0,3,2,3
2025/4/16,403.25,20.8,71,0,3,3,3
2025/4/16,362.75,19.8,76,0,3,4,3
2025/4/16,351,19.9,77,0,3,5,3
2025/4/16,291.75,20.8,71,0,3,6,3
2025/4/16,200.25,24,58,0,3,7,3
2025/4/16,152.5,25.9,53,0,3,8,3
2025/4/16,155.75,26.9,52,0,3,9,3
2025/4/16,149.75,26.8,60,0,3,10,3
2025/4/16,131.25,27,58,0,3,11,3
2025/4/16,118.75,27.1,51,0,3,12,3
2025/4/16,197,27.1,56,0,3,13,3
2025/4/16,273.75,26.6,62,0,3,14,3
2025/4/16,401.75,26.3,62,0,3,15,3
2025/4/16,532.25,25.8,65,0,3,16,3
2025/4/16,535.25,25.7,62,0,3,17,3
2025/4/16,536.5,25.9,62,0,3,18,3
2025/4/16,555.5,25.8,63,0,3,19,3
2025/4/16,585.75,25.35,65,0,3,20,3
2025/4/16,555,24.9,67,0,3,21,3
2025/4/16,537,23.7,72,0,3,22,3
2025/4/16,524.5,22.9,72,0,3,23,3
2025/4/17,487.75,22.9,71,0,4,0,3
2025/4/17,425,22.7,71,0,4,1,3
2025/4/17,436.75,22.7,70,0,4,2,3
2025/4/17,372.5,22.3,75,0,4,3,3
2025/4/17,358.75,22.2,76,0,4,4,3
2025/4/17,353.5,22.2,76,0,4,5,3
2025/4/17,320,22.9,72,0,4,6,3
2025/4/17,206.5,24.6,66,0,4,7,3
2025/4/17,183.75,27.2,57,0,4,8,3
2025/4/17,167.25,29.6,49,0,4,9,3
2025/4/17,165.25,30.2,52,0,4,10,3
2025/4/17,173.75,30.1,57,0,4,11,3
2025/4/17,192.5,29.5,57,0,4,12,3
2025/4/17,264,29.2,60,0,4,13,3
2025/4/17,417.5,28.6,68,0,4,14,3
2025/4/17,448,28.5,69,0,4,15,3
2025/4/17,531.5,28.2,72,0,4,16,3
2025/4/17,554.75,27.9,74,0,4,17,3
2025/4/17,572.5,27.5,75,0,4,18,3
2025/4/17,558.75,27.3,77,0,4,19,3
2025/4/17,601,26.8,79,0,4,20,3
2025/4/17,578.25,26.7,80,0,4,21,3
2025/4/17,557.75,26.4,86,0,4,22,3
2025/4/17,557,26.45,86,0,4,23,3
2025/4/18,656.75,26.5,86,0,5,0,3
2025/4/18,632.25,26.1,87,0,5,1,3
2025/4/18,604,25.7,89,0,5,2,3
2025/4/18,558.25,25.8,89,0,5,3,3
2025/4/18,545.75,25.8,90,0,5,4,3
2025/4/18,550,25.7,90,0,5,5,3
2025/4/18,353.75,26.1,87,0,5,6,3
2025/4/18,279.75,27,88,0,5,7,3
2025/4/18,302.5,26.7,89,0,5,8,3
2025/4/18,488,27.4,81,0,5,9,3
2025/4/18,326.5,28,77,0,5,10,3
2025/4/18,224.25,28,72.5,0,5,11,3
2025/4/18,214.5,28,68,0,5,12,3
2025/4/18,197,28.5,65,0,5,13,3
2025/4/18,329,29.2,66,0,5,14,3
2025/4/18,405.5,27.7,73,0,5,15,3
2025/4/18,440,28,70,0,5,16,3
2025/4/18,419,28.3,68,0,5,17,3
2025/4/18,520.5,27.7,71,0,5,18,3
2025/4/18,524.75,27.9,71,0,5,19,3
2025/4/18,528,27.2,74,0,5,20,3
2025/4/18,491,27,75,0,5,21,3
2025/4/18,483,26.8,77,0,5,22,3
2025/4/18,492.5,26.5,78,0,5,23,3
2025/4/19,574.25,26.2,79,0,6,0,2
2025/4/19,597.25,26.1,79,0,6,1,2
2025/4/19,557.25,25.6,84,0,6,2,2
2025/4/19,537.75,25.8,80,0,6,3,2
2025/4/19,548.75,25.8,80,0,6,4,2
2025/4/19,501.25,25.7,83,0,6,5,2
2025/4/19,314.75,26.4,82,0,6,6,2
2025/4/19,251.25,27.4,79,0,6,7,2
2025/4/19,310.75,27.9,77,0,6,8,2
2025/4/19,219.75,28.6,72,0,6,9,2
2025/4/19,153,28.4,75,0,6,10,2
2025/4/19,258.75,29,71,0,6,11,2
2025/4/19,106.25,29.8,70,0,6,12,2
2025/4/19,141.75,29.1,77,0,6,13,2
2025/4/19,119.75,29.7,72,0,6,14,2
2025/4/19,223.75,29.6,75,0,6,15,2
2025/4/19,274.5,29.8,72,0,6,16,2
2025/4/19,320,28.7,78,0,6,17,2
2025/4/19,335,27.8,86,0,6,18,2
2025/4/19,352.75,27.7,85,0,6,19,2
2025/4/19,473.25,27.4,88,0,6,20,2
2025/4/19,463.25,27.2,90,0,6,21,2
2025/4/19,464.75,27.5,89,0,6,22,2
2025/4/19,473.25,27.5,89,0,6,23,2
2025/4/20,550.25,27.3,87,0,0,0,2
2025/4/20,566.5,26.7,92,0,0,1,2
2025/4/20,565.5,26.4,92,0,0,2,2
2025/4/20,571.75,25.7,95,0,0,3,2
2025/4/20,532.5,25.7,95,0,0,4,2
2025/4/20,522.5,25.4,95,0,0,5,2
2025/4/20,316,25.9,93,0,0,6,2
2025/4/20,312.25,26.6,92,0,0,7,2
2025/4/20,284.5,27.3,89,0,0,8,2
2025/4/20,256.5,27.6,87,0,0,9,2
2025/4/20,207.75,28.5,78,0,0,10,2
2025/4/20,142.5,28.8,76,0,0,11,2
2025/4/20,152.5,28.4,80,0,0,12,2
2025/4/20,233,28,80,0,0,13,2
2025/4/20,393.5,27.5,82,0,0,14,2
2025/4/20,445.75,27.3,87,0,0,15,2
2025/4/20,327.25,27.6,81,0,0,16,2
2025/4/20,334,27.7,80,0,0,17,2
2025/4/20,398.25,27.5,81,0,0,18,2
2025/4/20,407.75,27.3,81,0,0,19,2
2025/4/20,432.5,27,88,0,0,20,2
2025/4/20,522,26.7,91,0,0,21,2
2025/4/20,537,26.2,91,0,0,22,2
2025/4/20,542.5,26.3,89,0,0,23,2
2025/4/21,621.75,26,90,0,1,0,1
2025/4/21,574.5,26,89,0,1,1,1
2025/4/21,574.75,26.1,88,0,1,2,1
2025/4/21,530.5,26.1,90,0,1,3,1
2025/4/21,511.25,26,90,0,1,4,1
2025/4/21,477.25,26.2,90,0,1,5,1
2025/4/21,351.75,26.4,89,0,1,6,1
2025/4/21,320.75,26.7,89,0,1,7,1
2025/4/21,333,27.9,86,0,1,8,1
2025/4/21,445.5,29.5,75,0,1,9,1
2025/4/21,246.75,30.6,69,0,1,10,1
2025/4/21,322.75,30.7,69,0,1,11,1
2025/4/21,247.25,30.4,74,0,1,12,1
2025/4/21,343,30.2,74,0,1,13,1
2025/4/21,414,30.1,69,0,1,14,1
2025/4/21,510.75,30,67,0,1,15,1
2025/4/21,564.5,29,70,0,1,16,1
2025/4/21,555.5,28.3,74,0,1,17,1
2025/4/21,652.25,27.5,80,0,1,18,1
2025/4/21,630.75,27,88,0,1,19,1
2025/4/21,656.75,26.5,88,0,1,20,1
2025/4/21,630.75,26.4,88,0,1,21,1
2025/4/21,609.75,25.9,91,0,1,22,1
2025/4/21,584,25.5,93,0,1,23,1
2025/4/22,713.25,25.2,93,0,2,0,1
2025/4/22,646.75,24.6,95,0,2,1,1
2025/4/22,621.25,24.6,95,0,2,2,1
2025/4/22,613,24.35,94.5,0,2,3,1
2025/4/22,574.25,24.1,94,0,2,4,1
2025/4/22,550.75,23.9,93,0,2,5,1
2025/4/22,360,25.7,80,0,2,6,1
2025/4/22,225.5,27.1,78,0,2,7,1
2025/4/22,237.25,28.2,77,0,2,8,1
2025/4/22,322.75,29.4,71,0,2,9,1
2025/4/22,233,30.1,70,0,2,10,1
2025/4/22,281,30.5,68,0,2,11,1
2025/4/22,302.5,31,68,0,2,12,1
2025/4/22,375.25,30.5,71,0,2,13,1
2025/4/22,451.25,30.1,68,0,2,14,1
2025/4/22,538.75,30.5,61,0,2,15,1
2025/4/22,593,29.6,65,0,2,16,1
2025/4/22,589.25,29.2,68,0,2,17,1
2025/4/22,688.25,28.3,72,0,2,18,1
2025/4/22,675.75,27.5,75,0,2,19,1
2025/4/22,679.25,26.6,83,0,2,20,1
2025/4/22,645.25,26.5,87,0,2,21,1
2025/4/22,637.25,26.1,88,0,2,22,1
2025/4/22,629.25,25.8,89,0,2,23,1
2025/4/23,641.75,25.8,88,0,3,0,1
2025/4/23,592.75,25.6,88,0,3,1,1
2025/4/23,648.5,25.6,87,0,3,2,1
2025/4/23,652.5,25.6,87,0,3,3,1
2025/4/23,631,25.5,87,0,3,4,1
2025/4/23,603.5,25.2,86,0,3,5,1
2025/4/23,385.25,26.1,80,0,3,6,1
2025/4/23,313.5,26.8,78,0,3,7,1
2025/4/23,472.5,27,80,0,3,8,1
2025/4/23,408.5,28.5,72,0,3,9,1
2025/4/23,448.25,29.6,71,0,3,10,1
2025/4/23,529,29.3,74,0,3,11,1
2025/4/23,404,29.3,76,0,3,12,1
2025/4/23,400,29.8,74,0,3,13,1
2025/4/23,538.5,28.8,77,0,3,14,1
2025/4/23,631.25,28.1,79,0,3,15,1
2025/4/23,602.25,28,79,0,3,16,1
2025/4/23,552.25,27.1,89,0,3,17,1
2025/4/23,649.25,27,90,0,3,18,1
2025/4/23,668,27,91,0,3,19,1
2025/4/23,681.25,26.3,91,0,3,20,1
2025/4/23,641.5,26.3,91,0,3,21,1
2025/4/23,620.25,26.4,90,0,3,22,1
2025/4/23,602.5,26.2,91,0,3,23,1
2025/4/24,693,25.9,92,0,4,0,1
2025/4/24,638.5,25.9,91,0,4,1,1
2025/4/24,653.25,25.9,91,0,4,2,1
2025/4/24,599.75,25.9,91,0,4,3,1
2025/4/24,589.75,26.2,90,0,4,4,1
2025/4/24,564.25,26,91,0,4,5,1
2025/4/24,375.75,26.2,91,0,4,6,1
2025/4/24,346,26.3,92,0,4,7,1
2025/4/24,435.5,27.4,90,0,4,8,1
2025/4/24,493.25,28.2,81,0,4,9,1
2025/4/24,448.5,28.3,80,0,4,10,1
2025/4/24,440.75,28.4,79,0,4,11,1
2025/4/24,446,28.7,77,0,4,12,1
2025/4/24,481.75,29.2,74,0,4,13,1
2025/4/24,493,29.1,73,0,4,14,1
2025/4/24,527.5,28.1,79,0,4,15,1
2025/4/24,549,27.8,82,0,4,16,1
2025/4/24,539,27.2,81,0,4,17,1
2025/4/24,651.25,26.9,87,0,4,18,1
2025/4/24,670,26.9,86,0,4,19,1
2025/4/24,665.75,27,81,0,4,20,1
2025/4/24,634.25,27,81,0,4,21,1
2025/4/24,619.75,26.3,88,0,4,22,1
2025/4/24,596.25,26,90,0,4,23,1
2025/4/25,734.5,26.1,90,0,5,0,1
2025/4/25,667,25.85,90.5,0,5,1,1
2025/4/25,637.25,25.6,91,0,5,2,1
2025/4/25,627,25.5,89,0,5,3,1
2025/4/25,594.75,25.8,86,0,5,4,1
2025/4/25,556.25,25.8,85,0,5,5,1
2025/4/25,377.75,25,92,0,5,6,1
2025/4/25,348.75,24.9,92,0,5,7,1
2025/4/25,440,24.4,95,1,5,8,1
2025/4/25,482,24.9,95,0.5,5,9,1
2025/4/25,486,24.3,91,0,5,10,1
2025/4/25,343.75,24.5,91,0,5,11,1
2025/4/25,375,24.9,86,0,5,12,1
2025/4/25,333.75,24.5,86,0,5,13,1
2025/4/25,301.25,23.9,86,0,5,14,1
2025/4/25,477.25,23.6,84,0,5,15,1
2025/4/25,408.25,23.1,84,0,5,16,1
2025/4/25,404.25,22.2,90,0,5,17,1
2025/4/25,499,22.1,90,0,5,18,1
2025/4/25,491,22,90,0,5,19,1
2025/4/25,515,21.9,89,0,5,20,1
2025/4/25,491.25,21.5,89,0,5,21,1
2025/4/25,464.5,21.4,89,0,5,22,1
2025/4/25,452.25,21.4,89,0,5,23,1
2025/4/26,564.25,21.3,90,0,6,0,2
2025/4/26,532.75,20.9,90,0,6,1,2
2025/4/26,548.5,20.8,90,0,6,2,2
2025/4/26,506.5,20.8,90,0,6,3,2
2025/4/26,497,20.9,92,0,6,4,2
2025/4/26,504.5,21,92,0,6,5,2
