Time,kpt,Temperature,Humidity,Rain,day_off,Hour,Minute,label
2025-02-23,287,15.5,93,0.0,1,9,0,2
2025-02-23,286,15.5,93,0.0,1,9,15,2
2025-02-23,265,15.5,93,0.0,1,9,30,2
2025-02-23,254,15.5,93,0.0,1,9,45,2
2025-02-23,256,16.2,92,0.0,1,10,0,2
2025-02-23,258,16.2,92,0.0,1,10,15,2
2025-02-23,217,16.2,92,0.0,1,10,30,2
2025-02-23,167,16.2,92,0.0,1,10,45,2
2025-02-23,166,17.3,92,0.0,1,11,0,2
2025-02-23,193,17.3,92,0.0,1,11,15,2
2025-02-23,207,17.3,92,0.0,1,11,30,2
2025-02-23,172,17.3,92,0.0,1,11,45,2
2025-02-23,172,17.7,89,0.0,1,12,0,2
2025-02-23,241,17.7,89,0.0,1,12,15,2
2025-02-23,265,17.7,89,0.0,1,12,30,2
2025-02-23,266,17.7,89,0.0,1,12,45,2
2025-02-23,234,16.9,91,0.0,1,13,0,2
2025-02-23,223,16.9,91,0.0,1,13,15,2
2025-02-23,167,16.9,91,0.0,1,13,30,2
2025-02-23,109,16.9,91,0.0,1,13,45,2
2025-02-23,161,17.9,86,0.0,1,14,0,2
2025-02-23,169,17.9,86,0.0,1,14,15,2
2025-02-23,207,17.9,86,0.0,1,14,30,2
2025-02-23,255,17.9,86,0.0,1,14,45,2
2025-02-23,247,17.4,87,0.0,1,15,0,2
2025-02-23,244,17.4,87,0.0,1,15,15,2
2025-02-23,288,17.4,87,0.0,1,15,30,2
2025-02-23,270,17.4,87,0.0,1,15,45,2
2025-02-23,306,16.8,89,0.0,1,16,0,2
2025-02-23,309,16.8,89,0.0,1,16,15,2
2025-02-23,324,16.8,89,0.0,1,16,30,2
2025-02-23,342,16.8,89,0.0,1,16,45,2
2025-02-23,334,16.6,88,0.0,1,17,0,2
2025-02-23,341,16.6,88,0.0,1,17,15,2
2025-02-23,353,16.6,88,0.0,1,17,30,2
2025-02-23,357,16.6,88,0.0,1,17,45,2
2025-02-23,368,15.8,89,0.0,1,18,0,2
2025-02-23,382,15.8,89,0.0,1,18,15,2
2025-02-23,372,15.8,89,0.0,1,18,30,2
2025-02-23,381,15.8,89,0.0,1,18,45,2
2025-02-23,380,15.4,91,0.0,1,19,0,2
2025-02-23,377,15.4,91,0.0,1,19,15,2
2025-02-23,372,15.4,91,0.0,1,19,30,2
2025-02-23,376,15.4,91,0.0,1,19,45,2
2025-02-23,389,15.3,89,0.0,1,20,0,2
2025-02-23,406,15.3,89,0.0,1,20,15,2
2025-02-23,405,15.3,89,0.0,1,20,30,2
2025-02-23,423,15.3,89,0.0,1,20,45,2
2025-02-23,405,15.2,87,0.0,1,21,0,2
2025-02-23,422,15.2,87,0.0,1,21,15,2
2025-02-23,410,15.2,87,0.0,1,21,30,2
2025-02-23,400,15.2,87,0.0,1,21,45,2
2025-02-23,409,15.4,86,0.0,1,22,0,2
2025-02-23,421,15.4,86,0.0,1,22,15,2
2025-02-23,418,15.4,86,0.0,1,22,30,2
2025-02-23,403,15.4,86,0.0,1,22,45,2
2025-02-23,410,15.2,87,0.0,1,23,0,2
2025-02-23,374,15.2,87,0.0,1,23,15,2
2025-02-23,377,15.2,87,0.0,1,23,30,2
2025-02-23,385,15.2,87,0.0,1,23,45,2
2025-02-24,371,14.9,88,0.0,0,0,0,1
2025-02-24,404,14.9,88,0.0,0,0,15,1
2025-02-24,393,14.9,88,0.0,0,0,30,1
2025-02-24,371,14.9,88,0.0,0,0,45,1
2025-02-24,371,14.9,87,0.0,0,1,0,1
2025-02-24,351,14.9,87,0.0,0,1,15,1
2025-02-24,338,14.9,87,0.0,0,1,30,1
2025-02-24,331,14.9,87,0.0,0,1,45,1
2025-02-24,329,14.7,89,0.0,0,2,0,1
2025-02-24,325,14.7,89,0.0,0,2,15,1
2025-02-24,324,14.7,89,0.0,0,2,30,1
2025-02-24,325,14.7,89,0.0,0,2,45,1
2025-02-24,317,14.6,88,0.0,0,3,0,1
2025-02-24,310,14.6,88,0.0,0,3,15,1
2025-02-24,308,14.6,88,0.0,0,3,30,1
2025-02-24,300,14.6,88,0.0,0,3,45,1
2025-02-24,300,14.6,88,0.0,0,4,0,1
2025-02-24,300,14.6,88,0.0,0,4,15,1
2025-02-24,280,14.6,88,0.0,0,4,30,1
2025-02-24,281,14.6,88,0.0,0,4,45,1
2025-02-24,274,14.5,87,0.0,0,5,0,1
2025-02-24,277,14.5,87,0.0,0,5,15,1
2025-02-24,315,14.5,87,0.0,0,5,30,1
2025-02-24,337,14.5,87,0.0,0,5,45,1
2025-02-24,322,14.5,87,0.0,0,6,0,1
2025-02-24,317,14.5,87,0.0,0,6,15,1
2025-02-24,313,14.5,87,0.0,0,6,30,1
2025-02-24,312,14.5,87,0.0,0,6,45,1
2025-02-24,282,14.2,88,0.0,0,7,0,1
2025-02-24,279,14.2,88,0.0,0,7,15,1
2025-02-24,281,14.2,88,0.0,0,7,30,1
2025-02-24,285,14.2,88,0.0,0,7,45,1
2025-02-24,313,14.1,88,0.0,0,8,0,1
2025-02-24,323,14.1,88,0.0,0,8,15,1
2025-02-24,332,14.1,88,0.0,0,8,30,1
2025-02-24,311,14.1,88,0.0,0,8,45,1
2025-02-24,319,14.3,87,0.0,0,9,0,1
2025-02-24,306,14.3,87,0.0,0,9,15,1
2025-02-24,266,14.3,87,0.0,0,9,30,1
2025-02-24,306,14.3,87,0.0,0,9,45,1
2025-02-24,262,15.3,78,0.0,0,10,0,1
2025-02-24,190,15.3,78,0.0,0,10,15,1
2025-02-24,189,15.3,78,0.0,0,10,30,1
2025-02-24,152,15.3,78,0.0,0,10,45,1
2025-02-24,125,17.0,71,0.0,0,11,0,1
2025-02-24,150,17.0,71,0.0,0,11,15,1
2025-02-24,148,17.0,71,0.0,0,11,30,1
2025-02-24,129,17.0,71,0.0,0,11,45,1
2025-02-24,201,17.8,68,0.0,0,12,0,1
2025-02-24,209,17.8,68,0.0,0,12,15,1
2025-02-24,196,17.8,68,0.0,0,12,30,1
2025-02-24,164,17.8,68,0.0,0,12,45,1
2025-02-24,184,18.1,66,0.0,0,13,0,1
2025-02-24,188,18.1,66,0.0,0,13,15,1
2025-02-24,113,18.1,66,0.0,0,13,30,1
2025-02-24,91,18.1,66,0.0,0,13,45,1
2025-02-24,117,18.2,66,0.0,0,14,0,1
2025-02-24,130,18.2,66,0.0,0,14,15,1
2025-02-24,184,18.2,66,0.0,0,14,30,1
2025-02-24,174,18.2,66,0.0,0,14,45,1
2025-02-24,221,17.5,67,0.0,0,15,0,1
2025-02-24,233,17.5,67,0.0,0,15,15,1
2025-02-24,306,17.5,67,0.0,0,15,30,1
2025-02-24,305,17.5,67,0.0,0,15,45,1
2025-02-24,356,17.4,66,0.0,0,16,0,1
2025-02-24,378,17.4,66,0.0,0,16,15,1
2025-02-24,412,17.4,66,0.0,0,16,30,1
2025-02-24,428,17.4,66,0.0,0,16,45,1
2025-02-24,434,17.3,67,0.0,0,17,0,1
2025-02-24,448,17.3,67,0.0,0,17,15,1
2025-02-24,451,17.3,67,0.0,0,17,30,1
2025-02-24,469,17.3,67,0.0,0,17,45,1
2025-02-24,465,16.1,71,0.0,0,18,0,1
2025-02-24,460,16.1,71,0.0,0,18,15,1
2025-02-24,446,16.1,71,0.0,0,18,30,1
2025-02-24,424,16.1,71,0.0,0,18,45,1
2025-02-24,440,15.2,73,0.0,0,19,0,1
2025-02-24,453,15.2,73,0.0,0,19,15,1
2025-02-24,442,15.2,73,0.0,0,19,30,1
2025-02-24,455,15.2,73,0.0,0,19,45,1
2025-02-24,471,14.6,75,0.0,0,20,0,1
2025-02-24,491,14.6,75,0.0,0,20,15,1
2025-02-24,483,14.6,75,0.0,0,20,30,1
2025-02-24,477,14.6,75,0.0,0,20,45,1
2025-02-24,486,14.6,75,0.0,0,21,0,1
2025-02-24,475,14.6,75,0.0,0,21,15,1
2025-02-24,464,14.6,75,0.0,0,21,30,1
2025-02-24,450,14.6,75,0.0,0,21,45,1
2025-02-24,459,14.6,76,0.0,0,22,0,1
2025-02-24,445,14.6,76,0.0,0,22,15,1
2025-02-24,443,14.6,76,0.0,0,22,30,1
2025-02-24,435,14.6,76,0.0,0,22,45,1
2025-02-24,423,14.0,78,0.0,0,23,0,1
2025-02-24,425,14.0,78,0.0,0,23,15,1
2025-02-24,453,14.0,78,0.0,0,23,30,1
2025-02-24,454,14.0,78,0.0,0,23,45,1
2025-02-25,437,14.1,79,0.0,0,0,0,1
2025-02-25,398,14.1,79,0.0,0,0,15,1
2025-02-25,387,14.1,79,0.0,0,0,30,1
2025-02-25,385,14.1,79,0.0,0,0,45,1
2025-02-25,356,14.0,79,0.0,0,1,0,1
2025-02-25,357,14.0,79,0.0,0,1,15,1
2025-02-25,345,14.0,79,0.0,0,1,30,1
2025-02-25,327,14.0,79,0.0,0,1,45,1
2025-02-25,343,14.0,81,0.0,0,2,0,1
2025-02-25,343,14.0,81,0.0,0,2,15,1
2025-02-25,343,14.0,81,0.0,0,2,30,1
2025-02-25,346,14.0,81,0.0,0,2,45,1
2025-02-25,337,14.0,81,0.0,0,3,0,1
2025-02-25,325,14.0,81,0.0,0,3,15,1
2025-02-25,320,14.0,81,0.0,0,3,30,1
2025-02-25,314,14.0,81,0.0,0,3,45,1
2025-02-25,311,14.3,85,0.0,0,4,0,1
2025-02-25,309,14.3,85,0.0,0,4,15,1
2025-02-25,291,14.3,85,0.0,0,4,30,1
2025-02-25,288,14.3,85,0.0,0,4,45,1
2025-02-25,293,14.4,85,0.0,0,5,0,1
2025-02-25,281,14.4,85,0.0,0,5,15,1
2025-02-25,325,14.4,85,0.0,0,5,30,1
2025-02-25,342,14.4,85,0.0,0,5,45,1
2025-02-25,328,13.3,90,0.0,0,6,0,1
2025-02-25,326,13.3,90,0.0,0,6,15,1
2025-02-25,313,13.3,90,0.0,0,6,30,1
2025-02-25,305,13.3,90,0.0,0,6,45,1
2025-02-25,283,14.0,88,0.0,0,7,0,1
2025-02-25,258,14.0,88,0.0,0,7,15,1
2025-02-25,262,14.0,88,0.0,0,7,30,1
2025-02-25,243,14.0,88,0.0,0,7,45,1
2025-02-25,251,15.0,84,0.0,0,8,0,1
2025-02-25,240,15.0,84,0.0,0,8,15,1
2025-02-25,228,15.0,84,0.0,0,8,30,1
2025-02-25,206,15.0,84,0.0,0,8,45,1
2025-02-25,226,16.8,74,0.0,0,9,0,1
2025-02-25,255,16.8,74,0.0,0,9,15,1
2025-02-25,189,16.8,74,0.0,0,9,30,1
2025-02-25,167,16.8,74,0.0,0,9,45,1
2025-02-25,170,19.0,67,0.0,0,10,0,1
2025-02-25,159,19.0,67,0.0,0,10,15,1
2025-02-25,134,19.0,67,0.0,0,10,30,1
2025-02-25,108,19.0,67,0.0,0,10,45,1
2025-02-25,231,20.1,64,0.0,0,11,0,1
2025-02-25,184,20.1,64,0.0,0,11,15,1
2025-02-25,132,20.1,64,0.0,0,11,30,1
2025-02-25,182,20.1,64,0.0,0,11,45,1
2025-02-25,125,20.1,66,0.0,0,12,0,1
2025-02-25,106,20.1,66,0.0,0,12,15,1
2025-02-25,60,20.1,66,0.0,0,12,30,1
2025-02-25,85,20.1,66,0.0,0,12,45,1
2025-02-25,73,20.1,68,0.0,0,13,0,1
2025-02-25,144,20.1,68,0.0,0,13,15,1
2025-02-25,156,20.1,68,0.0,0,13,30,1
2025-02-25,129,20.1,68,0.0,0,13,45,1
2025-02-25,178,19.4,74,0.0,0,14,0,1
2025-02-25,174,19.4,74,0.0,0,14,15,1
2025-02-25,188,19.4,74,0.0,0,14,30,1
2025-02-25,205,19.4,74,0.0,0,14,45,1
2025-02-25,233,18.9,76,0.0,0,15,0,1
2025-02-25,253,18.9,76,0.0,0,15,15,1
2025-02-25,309,18.9,76,0.0,0,15,30,1
2025-02-25,330,18.9,76,0.0,0,15,45,1
2025-02-25,365,17.8,81,0.0,0,16,0,1
2025-02-25,400,17.8,81,0.0,0,16,15,1
2025-02-25,405,17.8,81,0.0,0,16,30,1
2025-02-25,451,17.8,81,0.0,0,16,45,1
2025-02-25,470,16.5,87,0.0,0,17,0,1
2025-02-25,467,16.5,87,0.0,0,17,15,1
2025-02-25,470,16.5,87,0.0,0,17,30,1
2025-02-25,489,16.5,87,0.0,0,17,45,1
2025-02-25,503,15.8,91,0.0,0,18,0,1
2025-02-25,499,15.8,91,0.0,0,18,15,1
2025-02-25,474,15.8,91,0.0,0,18,30,1
2025-02-25,465,15.8,91,0.0,0,18,45,1
2025-02-25,466,15.5,92,0.0,0,19,0,1
2025-02-25,487,15.5,92,0.0,0,19,15,1
2025-02-25,475,15.5,92,0.0,0,19,30,1
2025-02-25,471,15.5,92,0.0,0,19,45,1
2025-02-25,490,15.3,93,0.0,0,20,0,1
2025-02-25,509,15.3,93,0.0,0,20,15,1
2025-02-25,520,15.3,93,0.0,0,20,30,1
2025-02-25,523,15.3,93,0.0,0,20,45,1
2025-02-25,512,15.1,94,0.0,0,21,0,1
2025-02-25,512,15.1,94,0.0,0,21,15,1
2025-02-25,484,15.1,94,0.0,0,21,30,1
2025-02-25,477,15.1,94,0.0,0,21,45,1
2025-02-25,457,15.2,94,0.0,0,22,0,1
2025-02-25,495,15.2,94,0.0,0,22,15,1
2025-02-25,453,15.2,94,0.0,0,22,30,1
2025-02-25,448,15.2,94,0.0,0,22,45,1
2025-02-25,448,15.4,94,0.0,0,23,0,1
2025-02-25,448,15.4,94,0.0,0,23,15,1
2025-02-25,458,15.4,94,0.0,0,23,30,1
2025-02-25,427,15.4,94,0.0,0,23,45,1
2025-02-26,402,15.4,94,0.0,0,0,0,1
2025-02-26,404,15.4,94,0.0,0,0,15,1
2025-02-26,400,15.4,94,0.0,0,0,30,1
2025-02-26,381,15.4,94,0.0,0,0,45,1
2025-02-26,372,15.4,95,0.0,0,1,0,1
2025-02-26,369,15.4,95,0.0,0,1,15,1
2025-02-26,351,15.4,95,0.0,0,1,30,1
2025-02-26,337,15.4,95,0.0,0,1,45,1
2025-02-26,340,15.5,94,0.0,0,2,0,1
2025-02-26,336,15.5,94,0.0,0,2,15,1
2025-02-26,334,15.5,94,0.0,0,2,30,1
2025-02-26,329,15.5,94,0.0,0,2,45,1
2025-02-26,324,15.4,95,0.0,0,3,0,1
2025-02-26,318,15.4,95,0.0,0,3,15,1
2025-02-26,318,15.4,95,0.0,0,3,30,1
2025-02-26,316,15.4,95,0.0,0,3,45,1
2025-02-26,322,15.7,95,0.0,0,4,0,1
2025-02-26,322,15.7,95,0.0,0,4,15,1
2025-02-26,323,15.7,95,0.0,0,4,30,1
2025-02-26,316,15.7,95,0.0,0,4,45,1
2025-02-26,294,15.9,95,0.0,0,5,0,1
2025-02-26,307,15.9,95,0.0,0,5,15,1
2025-02-26,333,15.9,95,0.0,0,5,30,1
2025-02-26,337,15.9,95,0.0,0,5,45,1
2025-02-26,323,15.9,94,0.0,0,6,0,1
2025-02-26,317,15.9,94,0.0,0,6,15,1
2025-02-26,309,15.9,94,0.0,0,6,30,1
2025-02-26,302,15.9,94,0.0,0,6,45,1
2025-02-26,276,16.0,92,0.0,0,7,0,1
2025-02-26,272,16.0,92,0.0,0,7,15,1
2025-02-26,258,16.0,92,0.0,0,7,30,1
2025-02-26,264,16.0,92,0.0,0,7,45,1
2025-02-26,306,16.3,95,0.0,0,8,0,1
2025-02-26,339,16.3,95,0.0,0,8,15,1
2025-02-26,351,16.3,95,0.0,0,8,30,1
2025-02-26,400,16.3,95,0.0,0,8,45,1
2025-02-26,434,16.7,95,0.0,0,9,0,1
2025-02-26,410,16.7,95,0.0,0,9,15,1
2025-02-26,348,16.7,95,0.0,0,9,30,1
2025-02-26,325,16.7,95,0.0,0,9,45,1
2025-02-26,281,17.6,92,0.0,0,10,0,1
2025-02-26,240,17.6,92,0.0,0,10,15,1
2025-02-26,348,17.6,92,0.0,0,10,30,1
2025-02-26,391,17.6,92,0.0,0,10,45,1
2025-02-26,311,18.5,87,0.0,0,11,0,1
2025-02-26,239,18.5,87,0.0,0,11,15,1
2025-02-26,210,18.5,87,0.0,0,11,30,1
2025-02-26,156,18.5,87,0.0,0,11,45,1
2025-02-26,101,19.6,80,0.0,0,12,0,1
2025-02-26,107,19.6,80,0.0,0,12,15,1
2025-02-26,133,19.6,80,0.0,0,12,30,1
2025-02-26,113,19.6,80,0.0,0,12,45,1
2025-02-26,260,21.2,74,0.0,0,13,0,1
2025-02-26,330,21.2,74,0.0,0,13,15,1
2025-02-26,275,21.2,74,0.0,0,13,30,1
2025-02-26,198,21.2,74,0.0,0,13,45,1
2025-02-26,245,20.3,79,0.0,0,14,0,1
2025-02-26,284,20.3,79,0.0,0,14,15,1
2025-02-26,336,20.3,79,0.0,0,14,30,1
2025-02-26,336,20.3,79,0.0,0,14,45,1
2025-02-26,372,19.5,87,0.0,0,15,0,1
2025-02-26,401,19.5,87,0.0,0,15,15,1
2025-02-26,445,19.5,87,0.0,0,15,30,1
2025-02-26,453,19.5,87,0.0,0,15,45,1
2025-02-26,426,18.0,93,0.0,0,16,0,1
2025-02-26,471,18.0,93,0.0,0,16,15,1
2025-02-26,496,18.0,93,0.0,0,16,30,1
2025-02-26,497,18.0,93,0.0,0,16,45,1
2025-02-26,491,17.3,91,0.0,0,17,0,1
2025-02-26,477,17.3,91,0.0,0,17,15,1
2025-02-26,479,17.3,91,0.0,0,17,30,1
2025-02-26,484,17.3,91,0.0,0,17,45,1
2025-02-26,490,17.2,93,0.0,0,18,0,1
2025-02-26,489,17.2,93,0.0,0,18,15,1
2025-02-26,473,17.2,93,0.0,0,18,30,1
2025-02-26,481,17.2,93,0.0,0,18,45,1
2025-02-26,480,17.3,93,0.0,0,19,0,1
2025-02-26,503,17.3,93,0.0,0,19,15,1
2025-02-26,524,17.3,93,0.0,0,19,30,1
2025-02-26,514,17.3,93,0.0,0,19,45,1
2025-02-26,523,17.2,94,0.0,0,20,0,1
2025-02-26,531,17.2,94,0.0,0,20,15,1
2025-02-26,535,17.2,94,0.0,0,20,30,1
2025-02-26,527,17.2,94,0.0,0,20,45,1
2025-02-26,534,17.0,95,0.0,0,21,0,1
2025-02-26,528,17.0,95,0.0,0,21,15,1
2025-02-26,513,17.0,95,0.0,0,21,30,1
2025-02-26,497,17.0,95,0.0,0,21,45,1
2025-02-26,493,16.8,96,0.0,0,22,0,1
2025-02-26,510,16.8,96,0.0,0,22,15,1
2025-02-26,489,16.8,96,0.0,0,22,30,1
2025-02-26,478,16.8,96,0.0,0,22,45,1
2025-02-26,475,16.8,96,0.0,0,23,0,1
2025-02-26,462,16.8,96,0.0,0,23,15,1
2025-02-26,446,16.8,96,0.0,0,23,30,1
2025-02-26,452,16.8,96,0.0,0,23,45,1
2025-02-27,456,17.0,96,0.0,0,0,0,1
2025-02-27,442,17.0,96,0.0,0,0,15,1
2025-02-27,426,17.0,96,0.0,0,0,30,1
2025-02-27,417,17.0,96,0.0,0,0,45,1
2025-02-27,411,16.1,97,0.0,0,1,0,1
2025-02-27,384,16.1,97,0.0,0,1,15,1
2025-02-27,418,16.1,97,0.0,0,1,30,1
2025-02-27,442,16.1,97,0.0,0,1,45,1
2025-02-27,462,16.0,97,0.0,0,2,0,1
2025-02-27,464,16.0,97,0.0,0,2,15,1
2025-02-27,470,16.0,97,0.0,0,2,30,1
2025-02-27,470,16.0,97,0.0,0,2,45,1
2025-02-27,467,16.4,96,0.0,0,3,0,1
2025-02-27,459,16.4,96,0.0,0,3,15,1
2025-02-27,457,16.4,96,0.0,0,3,30,1
2025-02-27,456,16.4,96,0.0,0,3,45,1
2025-02-27,444,16.4,96,0.0,0,4,0,1
2025-02-27,437,16.4,96,0.0,0,4,15,1
2025-02-27,437,16.4,96,0.0,0,4,30,1
2025-02-27,463,16.4,96,0.0,0,4,45,1
2025-02-27,445,16.5,96,0.0,0,5,0,1
2025-02-27,423,16.5,96,0.0,0,5,15,1
2025-02-27,465,16.5,96,0.0,0,5,30,1
2025-02-27,476,16.5,96,0.0,0,5,45,1
2025-02-27,339,16.7,95,0.0,0,6,0,1
2025-02-27,338,16.7,95,0.0,0,6,15,1
2025-02-27,340,16.7,95,0.0,0,6,30,1
2025-02-27,317,16.7,95,0.0,0,6,45,1
2025-02-27,294,16.5,96,0.0,0,7,0,1
2025-02-27,281,16.5,96,0.0,0,7,15,1
2025-02-27,281,16.5,96,0.0,0,7,30,1
2025-02-27,289,16.5,96,0.0,0,7,45,1
2025-02-27,326,16.3,97,0.0,0,8,0,1
2025-02-27,352,16.3,97,0.0,0,8,15,1
2025-02-27,357,16.3,97,0.0,0,8,30,1
2025-02-27,380,16.3,97,0.0,0,8,45,1
2025-02-27,409,15.9,98,0.0,0,9,0,1
2025-02-27,389,15.9,98,0.0,0,9,15,1
2025-02-27,370,15.9,98,0.0,0,9,30,1
2025-02-27,278,15.9,98,0.0,0,9,45,1
2025-02-27,197,16.4,96,0.0,0,10,0,1
2025-02-27,184,16.4,96,0.0,0,10,15,1
2025-02-27,183,16.4,96,0.0,0,10,30,1
2025-02-27,140,16.4,96,0.0,0,10,45,1
2025-02-27,83,17.3,95,0.0,0,11,0,1
2025-02-27,35,17.3,95,0.0,0,11,15,1
2025-02-27,-4,17.3,95,0.0,0,11,30,1
2025-02-27,-1,17.3,95,0.0,0,11,45,1
2025-02-27,-41,18.9,85,0.0,0,12,0,1
2025-02-27,61,18.9,85,0.0,0,12,15,1
2025-02-27,-22,18.9,85,0.0,0,12,30,1
2025-02-27,-31,18.9,85,0.0,0,12,45,1
2025-02-27,-5,20.4,74,0.0,0,13,0,1
2025-02-27,3,20.4,74,0.0,0,13,15,1
2025-02-27,4,20.4,74,0.0,0,13,30,1
2025-02-27,69,20.4,74,0.0,0,13,45,1
2025-02-27,159,22.5,66,0.0,0,14,0,1
2025-02-27,214,22.5,66,0.0,0,14,15,1
2025-02-27,208,22.5,66,0.0,0,14,30,1
2025-02-27,231,22.5,66,0.0,0,14,45,1
2025-02-27,255,22.2,66,0.0,0,15,0,1
2025-02-27,214,22.2,66,0.0,0,15,15,1
2025-02-27,261,22.2,66,0.0,0,15,30,1
2025-02-27,280,22.2,66,0.0,0,15,45,1
2025-02-27,258,22.3,66,0.0,0,16,0,1
2025-02-27,281,22.3,66,0.0,0,16,15,1
2025-02-27,280,22.3,66,0.0,0,16,30,1
2025-02-27,289,22.3,66,0.0,0,16,45,1
2025-02-27,291,22.5,65,0.0,0,17,0,1
2025-02-27,305,22.5,65,0.0,0,17,15,1
2025-02-27,316,22.5,65,0.0,0,17,30,1
2025-02-27,333,22.5,65,0.0,0,17,45,1
2025-02-27,431,21.8,68,0.0,0,18,0,1
2025-02-27,425,21.8,68,0.0,0,18,15,1
2025-02-27,403,21.8,68,0.0,0,18,30,1
2025-02-27,394,21.8,68,0.0,0,18,45,1
2025-02-27,405,21.2,72,0.0,0,19,0,1
2025-02-27,396,21.2,72,0.0,0,19,15,1
2025-02-27,391,21.2,72,0.0,0,19,30,1
2025-02-27,389,21.2,72,0.0,0,19,45,1
2025-02-27,412,20.7,73,0.0,0,20,0,1
2025-02-27,419,20.7,73,0.0,0,20,15,1
2025-02-27,405,20.7,73,0.0,0,20,30,1
2025-02-27,400,20.7,73,0.0,0,20,45,1
2025-02-27,395,19.3,89,0.0,0,21,0,1
2025-02-27,388,19.3,89,0.0,0,21,15,1
2025-02-27,399,19.3,89,0.0,0,21,30,1
2025-02-27,393,19.3,89,0.0,0,21,45,1
2025-02-27,398,19.1,88,0.0,0,22,0,1
2025-02-27,389,19.1,88,0.0,0,22,15,1
2025-02-27,380,19.1,88,0.0,0,22,30,1
2025-02-27,377,19.1,88,0.0,0,22,45,1
2025-02-27,403,19.3,81,0.0,0,23,0,1
2025-02-27,379,19.3,81,0.0,0,23,15,1
2025-02-27,385,19.3,81,0.0,0,23,30,1
2025-02-27,373,19.3,81,0.0,0,23,45,1
2025-02-28,520,19.1,81,0.0,1,0,0,5
2025-02-28,528,19.1,81,0.0,1,0,15,5
2025-02-28,508,19.1,81,0.0,1,0,30,5
2025-02-28,498,19.1,81,0.0,1,0,45,5
2025-02-28,502,18.9,86,0.0,1,1,0,5
2025-02-28,508,18.9,86,0.0,1,1,15,5
2025-02-28,517,18.9,86,0.0,1,1,30,5
2025-02-28,500,18.9,86,0.0,1,1,45,5
2025-02-28,515,18.4,88,0.0,1,2,0,5
2025-02-28,505,18.4,88,0.0,1,2,15,5
2025-02-28,498,18.4,88,0.0,1,2,30,5
2025-02-28,499,18.4,88,0.0,1,2,45,5
2025-02-28,495,18.1,91,0.0,1,3,0,5
2025-02-28,494,18.1,91,0.0,1,3,15,5
2025-02-28,491,18.1,91,0.0,1,3,30,5
2025-02-28,485,18.1,91,0.0,1,3,45,5
2025-02-28,484,17.8,92,0.0,1,4,0,5
2025-02-28,478,17.8,92,0.0,1,4,15,5
2025-02-28,480,17.8,92,0.0,1,4,30,5
2025-02-28,478,17.8,92,0.0,1,4,45,5
2025-02-28,464,17.5,94,0.0,1,5,0,5
2025-02-28,468,17.5,94,0.0,1,5,15,5
2025-02-28,487,17.5,94,0.0,1,5,30,5
2025-02-28,486,17.5,94,0.0,1,5,45,5
2025-02-28,292,18.0,92,0.0,1,6,0,5
2025-02-28,281,18.0,92,0.0,1,6,15,5
2025-02-28,254,18.0,92,0.0,1,6,30,5
2025-02-28,240,18.0,92,0.0,1,6,45,5
2025-02-28,219,18.2,92,0.0,1,7,0,5
2025-02-28,190,18.2,92,0.0,1,7,15,5
2025-02-28,156,18.2,92,0.0,1,7,30,5
2025-02-28,124,18.2,92,0.0,1,7,45,5
2025-02-28,110,20.3,81,0.0,1,8,0,5
2025-02-28,81,20.3,81,0.0,1,8,15,5
2025-02-28,58,20.3,81,0.0,1,8,30,5
2025-02-28,35,20.3,81,0.0,1,8,45,5
2025-02-28,28,22.9,69,0.0,1,9,0,5
2025-02-28,18,22.9,69,0.0,1,9,15,5
2025-02-28,-12,22.9,69,0.0,1,9,30,5
2025-02-28,-24,22.9,69,0.0,1,9,45,5
2025-02-28,-142,24.0,65,0.0,1,10,0,5
2025-02-28,-158,24.0,65,0.0,1,10,15,5
2025-02-28,-152,24.0,65,0.0,1,10,30,5
2025-02-28,-161,24.0,65,0.0,1,10,45,5
2025-02-28,-157,25.1,64,0.0,1,11,0,5
2025-02-28,-180,25.1,64,0.0,1,11,15,5
2025-02-28,-188,25.1,64,0.0,1,11,30,5
2025-02-28,-198,25.1,64,0.0,1,11,45,5
2025-02-28,-214,25.4,63,0.0,1,12,0,5
2025-02-28,-219,25.4,63,0.0,1,12,15,5
2025-02-28,-208,25.4,63,0.0,1,12,30,5
2025-02-28,-218,25.4,63,0.0,1,12,45,5
2025-02-28,-204,25.3,64,0.0,1,13,0,5
2025-02-28,-195,25.3,64,0.0,1,13,15,5
2025-02-28,-175,25.3,64,0.0,1,13,30,5
2025-02-28,-164,25.3,64,0.0,1,13,45,5
2025-02-28,-150,24.6,67,0.0,1,14,0,5
2025-02-28,-136,24.6,67,0.0,1,14,15,5
2025-02-28,-116,24.6,67,0.0,1,14,30,5
2025-02-28,-86,24.6,67,0.0,1,14,45,5
2025-02-28,-61,25.7,61,0.0,1,15,0,5
2025-02-28,-25,25.7,61,0.0,1,15,15,5
2025-02-28,12,25.7,61,0.0,1,15,30,5
2025-02-28,30,25.7,61,0.0,1,15,45,5
2025-02-28,61,25.8,57,0.0,1,16,0,5
2025-02-28,84,25.8,57,0.0,1,16,15,5
2025-02-28,102,25.8,57,0.0,1,16,30,5
2025-02-28,148,25.8,57,0.0,1,16,45,5
2025-02-28,177,25.8,58,0.0,1,17,0,5
2025-02-28,202,25.8,58,0.0,1,17,15,5
2025-02-28,210,25.8,58,0.0,1,17,30,5
2025-02-28,219,25.8,58,0.0,1,17,45,5
